,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68,pc_69,pc_70,pc_71,pc_72,pc_73,pc_74,pc_75,pc_76,pc_77,pc_78,pc_79,pc_80,pc_81,pc_82,pc_83,pc_84,pc_85,pc_86,pc_87,pc_88,pc_89,pc_90,pc_91,pc_92,pc_93,pc_94,pc_95,pc_96,pc_97,pc_98,pc_99,pc_100,pc_101
acc_magnitude_max,0.16428643019335928,-0.031052942606192492,0.044681409597435585,0.014485599759681271,0.032667495347285434,0.055685818721421164,-0.01660865984288913,-0.09583012709938973,0.012144675039192953,-0.0010386984634616991,0.11110623285712659,0.11240135489879509,0.03219030132369848,-0.05725118955012396,-0.028684307452640338,0.028757478655908032,-0.05386513310654055,-0.00537086237463219,0.04879265962292205,0.007292236426180014,-0.02493409158990329,0.05364303818551586,-0.027334743874364603,-0.020507964615463253,0.02926207238592901,0.029195992827273573,0.02008542347117974,0.1035637189700051,0.0035084048911904345,0.0457081386821679,-0.04503464211136987,0.06230105647980874,-0.019479016080742883,-0.20338152940802345,-0.004969470842905013,-0.011105142171829854,0.03683187062589836,0.03289035148807986,-0.3715746226987443,-0.08403257309328198,0.2014111136244025,-0.04206273258012299,0.11056483896081083,0.04543523495165608,0.0004925074401854763,0.04347145523184717,-0.06660538107871243,-0.08552057263741607,-0.036815483091214955,-0.046760033122840536,0.23994501666645085,-0.041427540495828405,-0.1392740522701675,-0.04122359343399104,-0.09367745293826313,0.015620424192848467,-0.06003694249739515,0.08926993040296874,-0.13724306263290198,-0.11033350214565874,0.10705892812698363,0.04114581677752812,-0.1257289320605609,-0.004521784236267305,-0.07309886570925223,0.041240283392693346,-0.08647916591774353,0.004704920331860957,0.11015643961536134,-0.015530958980518192,0.0169818429162294,-0.06952043758983223,-0.048013307411973134,0.016014714601928853,-0.008631485516889498,-0.04709452527439033,0.32158114166586377,0.321068753351006,-0.029906560374596464,-0.0012660213481936466,-0.2044048094859866,0.17092049432726353,-0.09358686219342915,-0.35927358718219277,-0.12014752684151841,0.01343716865520414,0.019862633167586186,0.015134358587594536,0.0054214560105459025,0.015591075552359633,0.03303863510417292,0.01102528876492353,-0.0060952420289603765,0.004648048514315829,-0.00835051680725954,0.003671949550898313,-0.0013975213610139467,-0.0030347578256241757,-0.0005960632199625863,0.0016051226422587467,4.272478752580911e-05
acc_magnitude_rms,0.17992519665911821,0.004893720975120314,0.0054262041689955845,0.003799679940193256,0.013894713487972112,0.03848721184385131,0.02132816362875956,-0.11315409996378882,0.097043819597345,0.026747348817509363,0.012862134598602424,-0.035764215517817645,-0.03893018819114686,0.004298921750900341,-0.04534609912666998,0.00135242472813373,-0.0018962370469389894,0.005107134621187101,-0.002874854548684358,-0.005429226706579481,0.0039021982702885996,0.017172343876257892,0.060549338343098114,-0.012505156447215733,-0.018316427200903325,-0.03524579238401882,-0.047727431889519306,0.034925300888216444,-0.01500481349989904,0.020949929345321056,-0.03547190680453835,0.045884962360835106,-0.0119372373980242,-0.051106734197626055,0.06682007742279204,0.02932214497858217,0.08257460408642632,-0.0338407173669305,0.0758743114548435,0.0011032212667152048,-0.016334167304986442,-0.06837553879806903,0.026028091430189536,-0.017968051905563928,0.03439259258554166,-0.03587892702317022,-0.03333525364058109,0.029359332631203876,0.03843133512961697,-0.04578019581794002,-0.12246768763589677,0.018997773569260662,-0.010553312431154123,-0.039382870946256414,0.03996923716446359,0.04409023915110707,-0.09113173476409693,-0.06920206025941504,0.07644804861555257,-0.009140904304729427,-0.03737185398931424,-0.07073873988045463,-0.08722675309031956,-0.01041836672431935,-0.022553920610804235,-0.01123979124733563,-0.04891495086475748,-0.0786669504624964,-0.0014527799747162465,0.038751470054361664,0.024131733703489193,-0.04421451826205898,-0.006635266130744574,0.02930414343995235,0.07987943632785058,0.03926852488523776,-0.04505244076515098,0.20888285736022527,-0.009926319345239512,-0.0642829572025416,-0.045256306046942744,-0.07844789883247852,-0.0017046888060284458,0.11887008093111039,0.05196701547944284,0.028980923155718374,-0.052687058431082595,-0.02526488675305598,0.007230147605547415,0.009501241080052139,-0.04804095834770941,-0.02502920798003326,0.11942703434608873,0.008819748778466665,-0.057257608264674,0.08715502928169418,-0.04299590986982555,-0.11126721459712498,0.05994622079377901,0.8262170152474039,-0.0683865493801136
acc_magnitude_dom_freq,-0.016993139404461958,-0.020123004717474878,0.03344614229688907,0.10773521460276712,0.02522292710241719,0.03367279999627081,0.044339494341229656,0.025013242784732465,-0.10279703140763725,-0.09966402037844586,-0.08953144588691563,0.5689405683542358,-0.24586167955238872,-0.08377275363407517,0.10454010419308062,-0.2964440455451669,-0.07195103723014042,0.3747368280028692,0.06753238532190346,0.0403517616649764,0.07402279306264799,0.02379039708990946,0.2258342725043529,-0.10093470559758533,-0.09245280847645515,0.2295035524745593,0.013972414452490062,0.09737083386805849,0.008111769345996184,-0.23116212470534708,0.17524518605982495,0.13357949500052468,0.13974200499672457,-0.03964072001869842,-0.04206540070213515,-0.044906622135635905,0.053751045247652326,0.010983830330207063,0.09209225871154592,0.15330286266153012,-0.02019665839272652,0.007278783768815758,0.008973456187726395,0.013471183874979743,-0.011559187125416981,-0.04562883636046934,-0.001874924929420135,0.03697403221901234,-0.017006095174982087,0.002985827729871139,-0.03723689655677524,-0.01737928129217768,0.008159049890186718,-0.019737627081766865,0.009211805539879967,0.007073379789593978,0.0030962832322814077,-0.01269468662469761,-0.0090518357239259,-0.000734411187635859,0.029115678407863416,-0.02294573082220363,-0.023855678285287733,-0.012818488665943172,-0.020366756501462316,-0.009183848216125348,-0.011284491696676932,-0.02940673573987064,-0.004194722739943493,0.004266745868519106,0.013383088782263339,-0.014986774479826402,-0.006470948950956235,0.004545006779955368,0.0019788823139147427,-0.0009673925315137402,0.0010658431067583352,0.0074321526505747165,-0.013626092748272464,-0.01307736778487989,0.0033610459248132434,0.007299118012544591,-0.009972241193357486,0.0035344229722317697,0.0014978730578745457,0.003461073956277927,0.0016665951170516252,-0.0011264877617538221,0.002987183071853139,-0.0014382154125001552,-0.0002797555054451506,0.0027249864153827685,-0.0015694118876580926,-0.0009880286663948518,0.0009285719106310875,-4.965674750977145e-05,-0.0006491518438467847,-0.0011222415666008179,-0.0006338358078989508,0.00020406406518876097,-6.959685017432753e-05
acc_magnitude_spec_entropy,0.023072219162270164,-0.01179281062658831,0.06450745344887149,-0.040912003941028986,0.10142473881882692,0.2199784250113109,0.1653849223159946,-0.0017345137446172112,0.032658285094774225,0.2882248050904638,-0.07542656559597725,0.3791509661649041,0.3374610881330654,0.04798728799832214,-0.13053629903688385,0.14724322991001867,-0.0023639171240418463,0.07110882347482746,-0.04070191614878123,-0.10441326973476622,0.0837622937351991,0.07214172136318384,-0.1232934794753649,0.027447193869539064,0.06787159376380263,0.020976343119284795,0.04731133470182165,-0.04530836306275958,0.059458220472447976,-0.05846645709096407,0.08393866167106721,-0.042856362011533033,0.0003823701371885105,-0.08358209948541727,-0.028272072948549856,0.02908758667374578,-0.1673563692243318,-0.1885822327389502,0.15221754811722316,-0.4992416730846901,-0.08281733838868457,-0.15385724781901175,-0.17863821123208223,-0.1288140067090567,-0.03968790590648019,0.07985672268576355,0.04722564220963669,-0.012125555626496691,0.04992161238804997,0.0276298340185641,-0.005008479055410683,0.01951394223153098,0.043954784191594834,0.011606667709318614,0.05687047453242234,0.0247532690671442,0.03567026658364589,-0.008835731732605236,-0.03599189967350867,0.0086895319976143,-0.005192281297477713,0.0012419658822603284,-0.010937473020772082,-0.008589478740863535,0.002476938976663314,-0.0079197649680635,0.005959911020515782,-0.013292047479184055,-0.006858413254732236,-0.0007663678955128622,-0.003166019403680544,-0.00027216238318646113,-0.009886140491454566,-0.013645704928068755,0.017036417763866628,-0.013773030690880875,-0.005031280334041904,0.005687565955495175,-0.0037967875765677894,0.01115321223918403,0.003372450265150914,0.008117536445172224,0.00884313023060089,0.0038400209197217983,-0.002026078272246795,-0.0028479818728842157,0.0006540363276717337,0.00014403721005232673,0.0031088525180777565,-0.002370752173906615,0.0021732495256989934,-0.00010914872867139047,-0.0006211096999587107,0.00019267719102655876,-0.000829754550964526,-0.00048605230661782906,0.0004223040537982836,0.0008596272381459699,-0.000462666891996406,-0.0003890224765698176,-5.721885725681192e-05
acc_magnitude_band_0_1hz,0.05730270427536799,0.005744733403421268,-0.045479615958929756,-0.020011918638597227,0.11706454286586687,-0.005634687379463135,-0.1275333441619451,0.03957008078864221,-0.17789011951734157,0.020809357635140885,0.4050726987307273,-0.13080601599707803,0.059360974965544475,-0.2096331296764151,-0.23666607543925708,0.16549476726363924,0.0015370192039104724,-0.03968212912430951,-0.03916807008205688,-0.17021483437611298,0.3806399660357793,-0.1547546003327966,0.024706573172968538,-0.2638715827914022,-0.13902053674656284,0.0701733310843865,0.16190813953398023,0.152407541100507,0.11969420627003324,-0.17311922253280312,0.04847465972190215,-0.1913263698429627,0.17672216131717997,-0.2067392787201377,-0.07452862402678156,0.026749766300240993,0.07063814986234834,0.06449294204653959,0.15939559354408245,0.11883215508937045,0.007056672988653909,0.010104898656493062,-0.07140533406437749,0.04721387947881894,0.03770173362993084,0.03046226890477268,0.07805298985441177,0.016739851431448953,0.035074110066690284,-0.017397378101530803,0.03555928353354536,0.03043463296510176,0.08138525026069562,0.060804548378931025,-0.05647336296102702,0.08549185100177008,0.007743722563073659,0.007082501598531809,-0.02924953185095533,-0.029858807670203966,-0.05358365817726345,-0.08415278864038256,0.02489190777640716,-0.06407353917789514,-0.01498852330729986,-0.037469763261348175,-0.0067095299409159785,-0.009643347405731473,0.017075984334397595,-0.006262204634805382,0.027303921341425362,-0.003074152267658871,-0.015250819014766243,0.005466713053315662,-0.008787446904285179,-0.008757936476459498,-0.01103135652945526,-0.00937361199792705,0.007018367378253149,0.002112459632661493,-0.002011443937722686,0.008133649997701178,0.01433251968109961,-0.0006500743576708934,-0.007777739439077051,0.005333697103009322,0.0008623866016926052,0.005879540953928737,-0.006362646699126194,0.0025909025518871115,-0.0010819214383547202,0.001719652728972114,-0.0026329323151118994,-0.000142056366127883,-0.012649298667955694,-0.0037351715684444953,0.0020334626579320766,0.002190128814089881,-0.000997411489824778,-0.005446569094080214,-1.655696938290211e-06
acc_magnitude_band_1_3hz,0.16406039818786206,0.04244874204361823,0.11310605369559348,-0.05555221069149757,-0.06598665267600987,-0.03506657309919671,-0.05179168130805067,-0.0059310247772488426,0.024497952879109008,-0.1149470242985334,-0.023024647333121404,-0.009005663570844065,-0.020933284321598664,-0.009694700198343337,-0.07826177504579047,0.03997468992432934,-0.016537630468776255,-0.02808229574958508,-0.04470650606928595,0.0194585907435586,-0.018400001495120492,0.040350617961932816,0.05046974262066664,-0.044263220575373505,-0.005304571088313406,0.00849470730130003,-0.01362439411311192,0.024023601617420284,-0.03898370616759056,-0.04681491531261891,-0.06734192237357961,-0.008573252726270207,0.07556517497694733,0.03581263868062265,0.012799021165528585,-0.08820107590434215,0.04129063684260294,-0.027466429909362943,0.029172785334195338,0.01261175018849471,-0.05760812655191112,0.028488388576282813,-0.04631202416161949,-0.1303231562220343,0.12082338355994869,0.025367350106289856,0.0636306721240089,-0.15009245269927238,0.02482277039349116,0.09563053807642144,-0.04057567081022595,0.07818368999867409,-0.13234965956579134,-0.0885800382165825,0.15825131883653415,-0.08593146490124093,0.11778403154092816,-0.05531198742638325,-0.11506469353237775,0.07965283066966261,-0.051359996474760604,0.08177412311187196,-0.15393540487494262,0.13110666732539478,-0.11625552823700604,0.08223106811150455,-0.012694449000960867,-0.1487259979525128,0.1550224234721552,-0.034205718763730575,-0.06411780324507133,-0.015152634381605768,-0.16832392893536138,-0.1809312952414259,0.01639046210577159,-0.13732343273760864,-0.13104056976747647,0.20510744983331322,-0.2171571231263691,0.39014976500324094,-0.10709491438762497,-0.017158838974781696,0.3272118933995469,0.19293719486712238,-0.07125420635293633,0.1066974117483654,0.004399734423426782,0.04982574067227851,-0.05237066255604767,0.058271458030234806,0.0076481457434112166,-0.008612782996096923,-0.005050769300886576,-0.008301628438677544,-0.21885502479853183,-0.054993929520009796,0.03354144067374162,0.03390385214793816,-0.026168672446570486,-0.11620546285047062,-0.011213484940817642
acc_magnitude_band_3_5hz,0.1339708628590934,0.02478483843760515,0.11625335992021489,0.1425193825858046,-0.09295068248130359,-0.053937142206977116,0.01311930082949395,0.02142889706354223,-0.037706846189528416,0.2070458436532888,-0.07780143438786273,-0.006626836125757186,-0.07013287113666553,0.0273072490188853,-0.19881539235170148,0.04397024110400209,-0.04690803168716168,-0.06207859376134853,0.15777480093507765,0.05206312391650092,-0.1712404285385133,0.10025582658959221,0.19433859309396292,0.03703953843069627,-0.05719869098980853,0.01894056406577371,-0.02861899660109167,-0.033229474450034976,0.039024588446123165,0.013421031109465242,0.017878294481229413,-0.03286952623879144,-0.023729811361776598,-0.14902134559781774,-0.0781079583600101,0.09865666153960319,-0.02472960093621389,-0.025659186747893234,0.027042704646843968,0.0010750329377591725,0.07127944421465696,0.12860419039429166,0.021272798529987237,0.06025115522625823,-0.04443249082726331,0.01960850427848457,0.021179579440064322,-0.08059784498475067,0.11396627844024944,0.1298226639557718,-0.0499770117801841,0.18623660369670417,0.07229486506519507,0.13201299936673255,-0.21047292229448458,-0.01873195881572555,0.010598319261093427,0.004690441787435551,0.01836138757066358,-0.08000644015078734,0.04874113027613218,0.11208433578388872,0.20171396623627807,0.03786223467181062,0.014927648469562613,-0.12987883583115983,-0.24671988701881337,-0.020689998879113155,0.18285304481808615,-0.10175516897862005,0.09522838057077748,-0.13815883968603543,0.06454319977880954,0.2687930053404338,-0.1567917384138853,0.27564896564070607,-0.18942561214054754,0.052133407677127944,-0.16273975959927248,-0.07058094040490062,0.004674543768792505,-0.13105035882405874,0.05106517260817686,-0.01562932435548612,0.000527427134463021,0.03234527725374492,0.02969090997161352,0.005144025844009137,-0.038292722102127516,0.007070088742903376,-0.014084680070682922,-0.01013914115405943,0.0009984991461427506,-0.007737242465304347,-0.12244823454990932,-0.028525538938262793,0.022487839934378133,0.022431072249654085,-0.011422210741463119,-0.07059467269387204,-0.004738577611454148
acc_magnitude_band_gt_5hz,0.1551633876384453,-0.036813429286730794,0.05362889290605355,0.1590961296994534,-0.013295165864690504,0.05769565488465748,0.01238294287832502,-0.10479789448667982,0.15547612841471908,-0.05354732710407497,0.11102198889134376,0.051862959345967,-0.0470403577659188,-0.002112898552288707,0.03118420637783949,0.023692698823312618,-0.0404046945768353,0.016238931546329802,-0.01020073493802984,-0.039831510406424304,0.015586736468089148,0.015910224832694563,-0.04534482222781843,0.021000612632221492,0.028864147070503055,-0.016398757328477263,-0.02421991661467795,0.028584933550431242,-0.00782048721508404,0.07250288998353213,-0.04047375964493057,0.05010870805848296,-0.02844101604775981,-0.06289687299859566,0.060114800147382595,-0.06591616294069663,0.12581098678293332,0.02990881127884672,0.00204753421880384,-0.04388880509521651,-0.03847725162074567,-0.10917653924373996,-0.012500544527529824,0.06909326705303462,0.008284211640362962,-0.07238161677396357,-0.00910376930735722,0.17463646005804195,0.07700558859942229,-0.06546083595595392,-0.0096215361214433,-0.06596292141164545,0.0306160575011273,-0.054099511909571206,-0.020422407164335556,0.001159879401356874,-0.04548483676729001,-0.03726703130310448,-0.01498599819974824,0.016334959062445295,-0.11839137283723306,0.09214857499612628,0.30619532721301207,-0.062323232869719705,0.02373963308012615,0.1083183567066976,0.1228741272095164,0.016093320366807877,0.024812584993857606,0.010922274229690884,0.022192971122948983,-0.041987715571382464,0.03381406379081607,-0.07987349117045461,0.09175704972558996,-0.021314285909197886,0.017299068927073148,0.11523559711060441,0.408813112561729,-0.3398171825109467,-0.08757829619665067,-0.159770917417482,0.29871174990648564,0.07035484591530271,-0.004228627481708593,0.14768678603597918,-0.046501140834878954,0.055120615517747676,-0.09561028916861858,0.04988840345464449,-0.010681724987563354,-0.010821609594123947,-0.014142002789296532,-0.002963365832590107,-0.2883935327302398,-0.09159970982535329,0.05781440672674735,0.04620357255847139,-0.04741375042783697,-0.17191964207840688,-0.014330315108499291
gyro_magnitude_mean,0.17047714506812237,0.07323782827870347,0.017835885714627603,-0.05402079342697335,-0.019662674250862464,0.02347338454283308,-0.006748377939356141,0.06746817102349113,-0.06939110944058557,-0.01199209809738059,-0.024879570510035084,-0.01792634917431382,-0.017029725361592783,-0.005510940576250462,0.054219946684976726,-0.014902006274132476,-0.019074501673459452,-0.010940791406168333,-0.014042131512090994,0.0006713607674350211,1.957213102119805e-05,0.0062971014743302585,-0.03550857423075194,0.02164449242058354,0.0048110076975669686,0.016580876627263656,0.03798613963480071,0.015179289897063634,-0.007966391054893038,-0.021801946735754623,-0.06649201128193849,0.05443838382226324,0.02516122566974154,0.008882365626092396,0.015029152753693042,-0.04161818954570942,-0.012853010442647816,0.00662680338411454,0.047538620800301676,-0.020208805677846067,-0.0862195507058181,-0.013739953517719445,0.035096515554270166,-0.023778111288282736,-0.050932776583740846,-0.022929376929053315,0.01673906479782042,-0.015216879341197882,-0.007447838081360784,0.016746006260920855,0.08131228136175402,0.012535520669257665,0.052399979439835404,0.036362481771791307,-0.06773552058347476,0.012052049307139028,-0.033103452278526097,0.08128512006929595,0.041247004125162606,0.03135176971160521,0.017430669244522648,0.03966987293139832,-0.0069115732720786,-0.02812909975347066,-0.01921719507765086,-0.030198585015767183,0.04232338476091615,0.07271129164030093,-0.050674322941612934,0.07255868696154019,-0.0054351118060410614,0.009057550835186126,0.052946027941020185,0.04678516857057716,-0.005589379519350606,0.0028317861724361003,0.02910642694012086,-0.07467419589704899,-0.06532850918529279,-0.004067652644272474,-0.16959865885222344,0.039231374255333025,0.007309308643824335,0.05960096012509576,0.04996397912857081,0.022511266228065548,0.003913418618663546,0.09156539292424058,0.0486514591930036,-0.02287742320511587,-0.06844937642285627,-0.05286405446049016,-0.11142917133775605,0.6084651883293394,0.018835067947045,0.0928797630694295,0.08754949068374179,0.06443346715699189,-0.03728510971271675,-0.0330489675708891,-0.6275474580535916
gyro_magnitude_std,0.14452598864413252,0.11099701123849982,-0.0660311457675301,-0.059978151536635875,0.026692067276354165,-0.04364663810141951,0.011562369297110124,0.05202959748353824,-0.03417750204334958,0.11485907504099481,0.0012178728495990752,-0.00343756428182692,0.005181289643163266,0.03315174088068419,0.07579516732812826,-0.0132022504468344,0.037051481604956873,0.06337764552985378,-0.021958841915602895,0.03381303233645271,0.013135635952662872,-0.07295032204122352,-0.04147999987600042,0.017020953866038288,0.03860066997896883,0.028644423662234485,-0.0004154046720449521,0.004750380061912151,-0.010901336635419265,0.00672224546852461,0.06497323633327408,-0.049863421833538424,-0.05897434622111175,0.05287653240323865,0.01351584088137446,-0.03251673243130211,-0.04015077552574341,0.0870457905291526,-0.021821452943636868,-0.030019419237318795,0.12702680689622137,0.08291318534701275,0.05638463108299916,0.014330944481310597,0.03404595981046832,0.02362641952678533,0.03763899614073033,0.053178861434415414,0.031852159640885294,-0.00539527190940221,-0.11558035505511886,0.031368467887146145,-0.03169397815922015,-0.036404391195224914,0.031563305465923855,0.040735090340810416,0.07267704910384187,-0.034805209916864685,-0.08904773695749738,0.039114848844460516,0.10549458438795861,-0.15699818547261057,0.06040639441076648,-0.10307321862339158,-0.018880508075679994,0.1246220976216503,-0.0795315295628077,0.07495306082990022,-0.005598192477918387,-0.02889729750217903,0.0317057255922973,-0.021524330403516707,-0.037176618671764035,-0.09788041879008957,-0.12994159180197634,0.004643017874857299,-0.06202594847609762,0.07435851431655302,-0.06577389915186889,-0.10714995694867546,0.1440025414833993,0.17125910241253953,0.04901679154811438,-0.0009131947661097095,0.09444894876255233,0.20930221884107336,-0.20643080174112005,0.15263120910885608,0.12678791843138687,0.026639593120481503,-0.23612623452845447,0.6465099783617496,-0.004021508796866566,-0.09921255950918301,0.020125083687758748,0.012959217707007725,0.004853816682611457,0.01021605222292294,0.029090396875239247,-0.017818522033178536,-0.12187765218994588
gyro_magnitude_median,0.17034055321327016,0.04226832226226847,0.06877970768040478,-0.05628671655970659,-0.053974496137201546,0.044761247394214894,-0.009299107328670227,0.07377323966934597,-0.07704757194987513,-0.032287341149458006,-0.013792146098403353,-0.0166674779602297,-0.030800372225993227,-0.01887928097865429,0.03779514271327986,-0.020385756905043226,-0.04246210610644516,-0.02863728195217516,0.004445160603652144,-0.0035711601385147035,-0.004788627383821416,0.04180687772365424,-0.02413509045382886,0.017771399643991805,0.017717886692912715,0.02287446275668413,0.05246961197116463,0.02669411915030894,-0.02851977173100901,-0.01987994755071433,-0.12109156897624124,0.09016312496906381,0.02274932365059888,-0.005377489209668844,-0.03196011804196338,-0.022301731651105508,-0.009857290029868477,-0.002655646647584838,0.072688873925614,-0.010746193174973592,-0.18677855386499473,-0.01100302771437131,0.013300071251354503,-0.02790066161305424,-0.07960247131873052,-0.04619031854153961,0.018485010150897395,-0.023242981513999665,0.013562854858336797,0.024002520960311607,0.1430237892993218,0.022186881125273426,0.07085191888159294,0.012694837356719411,-0.14050395653363973,-0.014937496491851662,-0.07397616385699131,0.14540564995170024,0.0826857278889022,0.054186296079063334,-0.0038272973809903854,0.028934930361436368,0.037642776276859656,0.019695504759155755,0.06912691040768484,-0.09780539718097639,0.10564564285508374,0.11302576570460243,-0.037132464254413716,0.1850690791984944,-0.060357099458398226,0.1276890865367255,-0.003399568825530337,0.05275311739488501,-0.12751354968034428,-0.019395402910220794,-0.08540594900321108,0.41080073226396746,0.2448302812256838,0.251808975525808,0.5773019372303076,-0.011594264581395924,-0.07167801057057202,-0.09600518257949416,-0.0649183395555842,0.010577178347698779,0.016595297627602857,0.0009744562743736612,0.010120553397754882,0.011023839365211292,0.034894868523910404,0.021214775254590007,0.01227619432866639,-0.026915397665119314,-0.0012457314006674054,-0.0004641814766312563,-0.0008689044965686718,0.0036837402333008123,0.0009975385765222493,-0.0017005750159123298,0.0011957564967162082
gyro_magnitude_min,0.05402588630372903,0.10586777755873442,0.0012597666372139958,-0.024999146452290306,0.02789646423340739,0.0734068683191498,-0.04118021709715811,-0.015495310139145962,-0.03685939622694115,-0.18506923806599182,-0.10771864013574263,-0.027299550697911464,0.1156646328291161,-0.03461011897011585,0.11823975071134021,-0.10777905738104347,-0.037579381077356616,0.03643796297095145,-0.06102684273202762,-0.27561447544332673,-0.12173282784461084,-0.0033981981382687487,0.12685416862964835,0.20466401751397673,-0.3805771870768701,-0.25151517235782817,0.18172136539856593,-0.24050423896911288,0.5848989482272511,0.05864864144221579,0.11322626031996236,-0.0011579504616112749,0.05432042523145278,-0.139428495807847,0.1257247297521868,-0.025191334162773985,-0.0029840199538933784,0.004740899014689756,-0.07914119570586023,0.014768415188313993,0.00868077329142241,0.021881892216432008,-0.0010848728638043238,-0.04266178024638283,-0.06776249737702159,0.012514110492826417,-0.000977934208611246,-0.014422028035586964,0.03746380314071922,-0.05413803455852295,-0.05414683514402497,0.03817390848287033,-0.058728348222366326,-0.04859800925751999,0.0037951358138683527,0.032542290471399914,0.017868266639043534,0.021908052432012326,-0.03905142835906934,0.02755407194431432,-0.03180624133270123,-0.012781483258264816,0.00841767422378676,-0.002541522745815275,0.024453262195954537,0.017645960369518612,-0.01075309567891123,0.0069141671970208846,0.008402483990618104,-0.006964514170202691,-0.004037754023619694,0.003282494666112256,0.009142455766841112,-0.028010980576539057,-0.015637002688554832,-0.004756977531360923,-0.006034664524502811,0.015353568881088756,0.021630415629536506,0.014566502155395046,0.016753205505552676,0.013962041231124336,0.003382131303894107,0.0003339650436737923,-9.122599985650001e-05,-0.00010654713377297037,-0.003519937160754976,0.0008059788268164475,0.0005889602500732533,-0.0004531615493749558,-0.0002550954639260472,0.0012933971286787777,-0.000643716053905026,-0.0033084316648381747,0.0014137460364162455,-5.69680577566789e-06,0.00011645049453935796,-0.00016381955953997593,7.338230612369788e-05,0.0003051285494974111,-5.0655086356663284e-05
gyro_magnitude_max,0.12820912174738563,0.11389885474274444,-0.132878152723598,-0.025942542860145485,-0.04695269881531362,-0.015638692346883244,-0.016572392596981938,0.06619317191447786,-0.047861004999983234,0.0646950800638756,-0.09297970237942653,-0.023358779869449186,0.06584960042420239,0.026425606848573556,0.04957810207870621,-0.03154671114361311,0.053291725451072115,0.022360979119524702,-0.030703166178491937,-0.03457567053732919,-0.017630140287417426,-0.05015598624916368,0.0035165066821877186,-0.013036000251761059,0.013215738223212516,0.08233965569588926,0.020245008741390368,-0.015485789213348606,0.03683627906329929,-0.018341453067003504,0.0970974078274191,-0.04134394829717604,-0.026853014527734528,0.0027333841946017845,-0.10214179756701852,-0.0006091002392721173,0.0046267752475825236,0.11713965261135315,-0.0759943006605382,0.018084405871973082,0.15274161883090723,-0.10149148184542714,-0.044754644404014804,-0.05888294053405137,0.09136445072963195,-0.02820346592477825,0.0665746470054627,-0.007787968833389312,-0.012324473095642595,0.16611497283639953,0.020437338920224646,-0.19792775818870093,0.009333557187547845,0.0017930147736922586,0.11066711817545606,-0.07244200908781172,-0.1409661116463957,-0.18557542165214996,-0.03368214584915573,-0.26345830910583423,-0.052827676766447715,-0.030141471654640296,0.09837916341528333,0.05427301054376743,-0.04858894557442066,0.03258193745077233,0.13949392073052738,-0.17637212279183773,0.16564752383333856,0.17071215906461717,-0.34912533739428964,0.4074366289766944,-0.17833007077417595,0.332787487951924,0.0417538117830309,0.1735700336844636,0.0005199080979844811,-0.029999224835152098,0.04605216953020926,0.0007046870418217499,-0.049854357384155945,-0.032580852282901654,0.016687248740056903,-0.01620675857361441,0.030626904120742343,0.014223433353419804,-0.02584549941703127,0.006182561859897705,-0.01233433104377081,0.011218988916103324,-0.007190707184084169,0.0041475238961088,-0.005347649210536223,-0.0003583894931858799,-0.0027502518782934054,-0.00022112800718870895,0.002646323561902808,0.0017078739638583564,0.0005774828069887226,0.0008193499194409197,-0.00011426992605956254
