"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.793746042E0,-2.818082833E0,8.248864757E0,4.810062853E0
1.803728042E0,-2.809223424E0,8.138657021E0,3.399091709E0
1.813710042E0,-2.480339763E0,7.712573925E0,2.388261904E0
1.823692042E0,-1.628698651E0,6.462419922E0,1.263730068E0
1.833674042E0,-8.405980611E-1,4.772157692E0,2.342096382E-1
1.843656042E0,-1.093829130E0,2.786919220E0,-7.501697016E-1
1.853638042E0,-3.687008607E-1,9.811709726E-1,-2.736784024E0
1.863619042E0,3.559451598E-1,-8.759427255E-1,-6.132060424E0
1.873601042E0,-1.889820099E-3,-4.297921021E0,-1.108238570E1
1.883583042E0,4.834682554E-1,-9.366427882E0,-1.318121452E1
1.893565042E0,2.971361744E0,-1.493221237E1,-1.380639999E1
1.903547042E0,4.902152406E0,-1.746272358E1,-1.096874273E1
1.913529042E0,4.320151258E0,-1.217570861E1,-8.453851765E0
1.923511042E0,2.277565487E0,-5.691111367E0,-9.025654492E0
1.933493042E0,1.564420355E0,-1.714173249E0,-9.062007802E0
1.943475042E0,1.454148007E0,1.072775792E0,-5.969064610E0
1.953457042E0,1.466861608E0,3.406741621E0,-2.627760641E0
1.963439042E0,9.648395531E-1,6.025903054E0,-1.279447676E0
1.973421042E0,-4.816502099E-1,8.074036517E0,-1.788578776E0
1.983403042E0,-2.492186807E0,7.557422735E0,5.259614334E-1
1.993385042E0,-4.007658219E0,4.351746395E0,3.966539429E0
2.003367042E0,-6.883598374E0,-9.698835075E-2,4.370746630E0
2.013349042E0,-1.087658242E1,-5.164561996E0,7.570212350E0
2.023331042E0,-1.344297800E1,-9.926927941E0,9.697782576E0
2.033313042E0,-1.270931732E1,-9.794198484E0,1.056353536E1
2.043295042E0,-7.765974791E0,-4.625606003E0,7.910795705E0
2.053277042E0,-7.044783890E-1,-9.595579094E-1,6.196035980E0
2.063259042E0,1.946977070E0,-4.768632406E-1,9.820388163E0
2.073241042E0,2.644662895E0,2.045993382E-1,1.154443151E1
2.083223042E0,1.512854637E0,8.978335315E-1,1.076115371E1
2.093205042E0,-9.656935389E-1,1.238794032E0,9.699989315E0
2.103187042E0,-1.364493088E0,1.274379017E0,8.426527727E0
2.113169042E0,-6.786633705E-1,1.301890166E0,7.133962115E0
2.123151042E0,-8.904046440E-1,1.022730058E0,5.364218098E0
2.133133042E0,-6.197542807E-1,-1.740043670E-1,3.350071284E0
2.143115042E0,8.831099501E-1,-2.414284937E0,9.090047832E-1
2.153097042E0,3.578549774E0,-4.315443372E0,-1.332275223E0
2.163079042E0,5.255155832E0,-4.409857194E0,-2.471506959E0
2.173061042E0,5.349084919E0,-2.995626812E0,-2.354472453E0
2.183043042E0,4.425597314E0,-1.431552173E0,-1.616927182E0
2.193025042E0,3.610835175E0,1.436532247E-1,-6.296386334E-1
2.203007042E0,2.268215351E0,2.012208754E0,1.090829728E0
2.212989042E0,9.279502004E-2,3.052813166E0,2.042503617E0
2.222971042E0,-1.719584409E0,3.139301087E0,2.310527265E0
2.232953042E0,-2.632614707E0,3.330073514E0,2.307719432E0
