"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.604781542E0,-1.327738953E-1,-8.905880127E0,-1.673519897E-1
2.614763542E0,-1.350791016E0,-8.536747742E0,1.016685791E0
2.624744542E0,-2.907553711E0,-9.059161377E0,7.755372620E-1
2.634726542E0,-3.363355865E0,-1.104702759E1,1.190025330E0
2.644708542E0,-3.548820190E0,-1.331660797E1,2.720442810E0
2.654690542E0,-4.797673187E0,-1.517349655E1,3.256328430E0
2.664672542E0,-6.597979431E0,-1.657054138E1,3.412453766E0
2.674654542E0,-8.310568085E0,-1.756237885E1,3.064277802E0
2.684636542E0,-8.739875336E0,-1.777643372E1,1.393452301E0
2.694618542E0,-7.338639221E0,-1.578063400E1,-1.215921478E0
2.704600542E0,-5.810317383E0,-1.334804260E1,-2.812800751E0
2.714582542E0,-5.240153046E0,-1.185399948E1,-2.821931763E0
2.724564542E0,-5.023104401E0,-1.038345749E1,-2.009720764E0
2.734546542E0,-5.402265930E0,-9.112600250E0,-1.588197327E0
2.744528542E0,-3.620670776E0,-7.868686981E0,-2.405497742E-1
2.754510542E0,-1.205592957E0,-6.981182556E0,1.951491852E0
2.764492542E0,1.624272308E0,-7.460934906E0,7.855664063E-1
2.774474542E0,3.751349030E0,-7.699987793E0,-9.261241150E-1
2.784456542E0,1.698517914E0,-7.519912262E0,-4.340972900E-2
2.794438542E0,-1.811233521E-1,-6.394253082E0,5.526507568E-1
2.804420542E0,-7.167095947E-1,-5.309159546E0,4.586462402E-1
2.814402542E0,-9.583071899E-1,-4.804708557E0,4.616400146E-1
2.824384542E0,-1.105900269E0,-4.526137848E0,5.941145325E-1
2.834366542E0,-9.681866455E-1,-4.481081543E0,9.208850098E-1
2.844348542E0,-9.357041931E-1,-4.480333099E0,1.078656921E0
2.854330542E0,-1.190773773E0,-4.301006012E0,1.132694550E0
2.864312542E0,-1.642833710E0,-4.048630829E0,1.496587830E0
2.874294542E0,-2.139051819E0,-3.608845367E0,1.695823517E0
2.884276542E0,-2.896626434E0,-3.080144806E0,1.799557800E0
2.894258542E0,-3.601510620E0,-2.603086853E0,1.630559235E0
2.904240542E0,-4.242328033E0,-2.111509094E0,8.818162537E-1
2.914222542E0,-4.474345551E0,-1.694626007E0,-1.993853760E-1
