"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.655662500E0,2.079176331E0,-9.511820068E0,-1.719174957E0
3.665645500E0,2.124831390E0,-9.683513031E0,-1.972148895E0
3.675627500E0,1.800455933E0,-9.925859070E0,-2.228116608E0
3.685610500E0,1.343605957E0,-1.019140686E1,-2.409539337E0
3.695593500E0,9.261241150E-1,-1.041818527E1,-2.549947357E0
3.705575500E0,6.315367126E-1,-1.064451462E1,-2.775079193E0
3.715558500E0,3.040177917E-1,-1.076157120E1,-2.621498566E0
3.725540500E0,3.812571716E-1,-1.093970078E1,-2.258204041E0
3.735523500E0,7.003935242E-1,-1.111827942E1,-1.961520996E0
3.745505500E0,1.061592407E0,-1.136975647E1,-1.905986481E0
3.755488500E0,1.335073700E0,-1.153576126E1,-2.036964111E0
3.765471500E0,1.523531799E0,-1.160955780E1,-2.254461823E0
3.775453500E0,1.770218811E0,-1.186298080E1,-2.359692993E0
3.785436500E0,2.009571075E0,-1.205338486E1,-2.175426178E0
3.795418500E0,2.164648590E0,-1.187181244E1,-1.822609863E0
3.805401500E0,2.408790894E0,-1.127919479E1,-1.452579346E0
3.815384500E0,2.473755798E0,-1.039573196E1,-1.063089294E0
3.825366500E0,2.130220184E0,-9.634714508E0,-6.174659729E-1
3.835349500E0,1.268911285E0,-9.149723053E0,-1.833686829E-1
3.845331500E0,1.041833496E-1,-8.982221375E0,4.924758911E-2
3.855314500E0,-1.251098328E0,-9.050778809E0,2.589614868E-2
3.865297500E0,-2.584824829E0,-9.394015045E0,-1.404080200E-1
3.875279500E0,-3.633693695E0,-1.002001328E1,-5.751040649E-1
3.885262500E0,-4.482428741E0,-1.095302307E1,-8.379574585E-1
3.895244500E0,-5.185217285E0,-1.210457840E1,-6.123765564E-1
