"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.957676000E0,7.709246859E-1,1.540507436E-1,3.991381325E0
2.967658000E0,1.376357089E-1,-2.863089144E-2,3.423422850E0
2.977640000E0,-1.943943389E-1,-2.879794639E-1,2.446681728E0
2.987622000E0,-1.609010491E-1,-7.409591675E-1,1.584566790E0
2.997604000E0,4.271032892E-1,-9.406217015E-1,1.673083403E0
3.007586000E0,1.379820687E0,-4.583351684E-1,2.222133737E0
3.017568000E0,2.035847439E0,-1.002741351E0,2.376732072E0
3.027551000E0,2.816386848E0,-1.197503918E0,2.519015879E0
3.037533000E0,3.099576273E0,-1.209334005E0,2.705165790E0
3.047515000E0,2.894415602E0,-1.075969541E0,3.048983824E0
3.057497000E0,2.356028251E0,-4.759195000E-1,3.637114901E0
3.067479000E0,1.379186703E0,5.038545728E-1,3.900763516E0
3.077461000E0,2.307417277E-1,1.642224430E0,3.983825261E0
3.087443000E0,-9.298110768E-1,2.796674130E0,4.204933628E0
3.097425000E0,-1.680869848E0,3.856903551E0,4.392245380E0
3.107407000E0,-2.686473995E0,4.229625542E0,4.577205383E0
3.117389000E0,-3.218913267E0,4.119081007E0,4.503985379E0
3.127371000E0,-3.375382126E0,3.692521362E0,4.215591640E0
3.137353000E0,-2.759675581E0,3.857794667E0,3.649549590E0
3.147335000E0,-2.115138607E0,3.915626553E0,3.313133253E0
3.157317000E0,-1.607076524E0,3.728322694E0,3.215333894E0
3.167300000E0,-1.014192758E0,3.515569414E0,3.153744879E0
3.177282000E0,-5.374528932E-1,3.248139405E0,3.058946603E0
3.187264000E0,-3.450947741E-1,3.106972416E0,2.943720202E0
3.197246000E0,-2.044892643E-1,3.164518374E0,2.819416583E0
3.207228000E0,-2.551110953E-1,3.365539801E0,2.466171375E0
3.217210000E0,-2.297552294E-1,3.534909080E0,2.039452102E0
3.227192000E0,-2.512253281E-1,3.675821130E0,1.577364775E0
3.237174000E0,-2.687378121E-1,3.703405954E0,1.037627886E0
3.247156000E0,-1.880823427E-1,3.561131503E0,4.562825033E-1
3.257138000E0,-2.528138705E-2,2.997851678E0,-2.320935309E-1
3.267120000E0,1.128488501E-1,1.710826303E0,-1.158914634E0
3.277102000E0,1.962891291E-1,-2.826859796E-1,-2.587035077E0
3.287084000E0,2.024790647E-1,-2.650193776E0,-4.547447148E0
3.297066000E0,2.235580578E-2,-5.039518120E0,-6.896182752E0
3.307049000E0,-1.251279299E-1,-7.266327875E0,-9.259588727E0
3.317031000E0,-4.799043775E-2,-8.845288939E0,-1.164019955E1
3.327013000E0,1.427242045E0,-8.275498824E0,-1.305742195E1
3.336995000E0,3.604865752E0,-6.294820011E0,-1.094129823E1
3.346977000E0,5.008218559E0,-3.712688994E0,-6.021769073E0
3.356959000E0,4.972668073E0,-5.731136727E-1,-1.586626472E0
3.366941000E0,3.785627454E0,2.017322145E0,5.877103695E-1
3.376923000E0,2.294351235E0,3.034745269E0,9.052217808E-1
3.386905000E0,1.208287646E0,2.546329100E0,7.866332307E-1
3.396887000E0,3.464231884E-1,1.227784309E0,1.479128921E0
3.406869000E0,-5.664597240E-1,-5.639797372E-1,2.779229547E0
3.416851000E0,-1.541763710E0,-2.792470567E0,4.124205799E0
3.426833000E0,-2.817496650E0,-5.294591208E0,5.740026834E0
3.436815000E0,-4.279268988E0,-6.846085562E0,7.230799023E0
3.446797000E0,-5.879058419E0,-6.936938429E0,7.089820315E0
3.456779000E0,-6.366006938E0,-5.683932155E0,4.363876152E0
3.466762000E0,-3.824014717E0,-3.385842503E0,-3.035198429E0
3.476744000E0,-1.662557538E0,-1.451509305E0,-9.139752381E0
3.486726000E0,-1.836213557E0,7.188865131E-1,-4.569878529E0
3.496708000E0,-2.728211713E0,3.360211233E0,2.293386152E-1
3.506690000E0,-3.753860701E0,5.650358028E0,2.702310887E0
3.516672000E0,-4.214820684E0,6.591303665E0,3.817338367E0
3.526654000E0,-3.681404051E0,6.420094852E0,4.852858039E0
3.536636000E0,-3.235614084E0,5.734225227E0,6.328465474E0
3.546618000E0,-2.326006599E0,4.885411828E0,6.651724699E0
3.556600000E0,-9.379447731E-1,3.389475963E0,6.677052498E0
3.566582000E0,5.384597106E-1,9.444674152E-1,6.863432497E0
3.576564000E0,2.167377047E0,-1.868357309E0,6.504516367E0
3.586546000E0,3.387574448E0,-4.308964072E0,5.811509045E0
3.596528000E0,4.703421918E0,-5.909020137E0,4.469557850E0
3.606510000E0,6.210078653E0,-6.435571847E0,2.405449795E0
3.616492000E0,7.262986776E0,-5.345407605E0,-2.160663128E-2
3.626475000E0,6.856347426E0,-3.235570230E0,-2.129736035E0
3.636457000E0,4.042706430E0,-1.435120729E0,-3.256914321E0
3.646439000E0,6.209341758E-1,-1.737400728E-1,-3.428251773E0
3.656421000E0,-2.007815449E0,9.913743639E-1,-3.152487727E0
3.666403000E0,-3.729481612E0,1.987382646E0,-2.777794055E0
3.676385000E0,-4.508486858E0,2.533750570E0,-1.799737310E0
3.686367000E0,-4.827622333E0,2.782247295E0,-6.141950405E-1
3.696349000E0,-5.172545784E0,2.704531952E0,2.559098250E-1
3.706331000E0,-4.885161567E0,2.425465983E0,6.056271154E-1
3.716312250E0,-3.888642530E0,2.183661397E0,9.667704499E-1
3.726294250E0,-2.461537457E0,1.779189025E0,1.169279408E0
3.736276250E0,-8.845518735E-1,1.147722479E0,1.348110652E0
3.746258250E0,4.198176585E-1,7.228596961E-1,1.469224615E0
3.756240250E0,1.440112790E0,3.117893261E-1,1.309945291E0
3.766222250E0,2.002561433E0,8.601020336E-2,9.609758592E-1
3.776204250E0,2.463594507E0,-1.809450120E-1,3.646299927E-1
3.786187250E0,2.567370306E0,-2.325700790E-1,-1.031800405E-1
3.796169250E0,2.143051899E0,-1.427486604E-1,-2.355796409E-1
3.806151250E0,1.922291295E0,-1.685454065E-1,-6.159000885E-1
3.816133250E0,1.342675080E0,4.626667857E-2,-8.834487963E-1
3.826115250E0,7.065620443E-1,2.634913248E-1,-1.020247330E0
