"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.800781500E0,-3.017724609E-1,-1.093296478E1,-5.665718079E-1
3.810763500E0,-3.185375977E-1,-1.114312775E1,-1.640588379E-1
3.820746500E0,-1.062789917E-1,-1.116318604E1,2.420466614E-1
3.830728500E0,1.757345581E-1,-1.103370529E1,4.351451111E-1
3.840710500E0,4.242178345E-1,-1.089165070E1,3.248245239E-1
3.850692500E0,7.655081177E-1,-1.100271973E1,-8.262817383E-2
3.860675500E0,1.182989960E0,-1.135808075E1,-6.156697083E-1
3.870657500E0,1.472637634E0,-1.154399414E1,-9.295669556E-1
3.880639500E0,1.703158264E0,-1.183154617E1,-1.224154358E0
3.890622500E0,1.817969513E0,-1.230905319E1,-1.491947479E0
3.900604500E0,1.754351807E0,-1.249796036E1,-1.639839935E0
3.910586500E0,1.773362274E0,-1.218496124E1,-1.712289276E0
