"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.227052500E0,2.373015289E0,-1.044677582E1,1.184337158E0,1.233334500E0,1.226130962E0,9.557887912E-1,5.319591761E-1
1.237104500E0,2.438728638E0,-1.048225204E1,1.201251984E0,1.243386500E0,1.184021950E0,1.012240052E0,4.916436374E-1
1.247156500E0,2.180066528E0,-1.021820114E1,8.050259399E-1,1.253438500E0,1.075831771E0,1.012264609E0,4.521968961E-1
1.257208500E0,1.743574219E0,-9.823322296E0,-3.906875610E-2,1.263490500E0,8.841173649E-1,8.997045159E-1,4.021045864E-1
1.267260500E0,1.378932495E0,-9.735754395E0,-1.306782532E0,1.273542500E0,6.302235723E-1,6.784451008E-1,3.352981210E-1
1.277312500E0,1.174308014E0,-1.017209702E1,-2.519410858E0,1.283594500E0,3.718478680E-1,4.632183313E-1,2.548342645E-1
1.287364500E0,1.328936462E0,-1.082668579E1,-2.979553986E0,1.293646500E0,1.672891378E-1,3.465614915E-1,2.191409916E-1
1.297416500E0,1.381327515E0,-1.123788071E1,-2.386786652E0,1.303698500E0,6.471841037E-2,4.380204082E-1,2.144448906E-1
1.307468500E0,1.104852448E0,-1.140104141E1,-9.990225220E-1,1.313750500E0,6.348057091E-2,6.396394968E-1,1.635518819E-1
1.317520500E0,1.166524200E0,-1.150477570E1,3.758683777E-1,1.323802500E0,6.264383346E-2,7.533190250E-1,9.504714608E-2
1.327572500E0,1.028211823E0,-1.174457703E1,7.994874573E-1,1.333854500E0,3.565935045E-2,7.364918590E-1,4.740133137E-2
1.337624500E0,5.508544922E-1,-1.193782516E1,3.350033569E-1,1.343906500E0,-2.480950952E-2,6.565370560E-1,4.482862353E-2
1.347676500E0,6.496490479E-2,-1.194351334E1,-6.364764404E-1,1.353958500E0,-1.045757085E-1,5.974481702E-1,8.383674175E-2
1.357728500E0,-1.336720276E-1,-1.192435318E1,-1.661395111E0,1.364010500E0,-2.191854268E-1,5.620903373E-1,1.320727319E-1
1.367780500E0,2.005828857E-1,-1.197494797E1,-2.448308716E0,1.374062500E0,-3.689134121E-1,5.603874922E-1,1.519324630E-1
1.377832500E0,1.006506958E0,-1.198976715E1,-2.780467987E0,1.384114500E0,-5.631413460E-1,5.495631695E-1,1.142201200E-1
1.387884500E0,2.131717072E0,-1.212822922E1,-2.539169769E0,1.394166500E0,-7.771474123E-1,5.632635355E-1,3.890433162E-2
1.397936500E0,3.023412781E0,-1.230082031E1,-1.882036285E0,1.404218500E0,-9.975180626E-1,5.807478428E-1,-1.121241152E-1
1.407988500E0,3.575015717E0,-1.267309616E1,-1.086141357E0,1.414270500E0,-1.214498520E0,4.778406620E-1,-3.691242337E-1
1.418040500E0,3.758833466E0,-1.310270279E1,-3.067121887E-1,1.424322500E0,-1.443258166E0,2.085642815E-1,-6.477568150E-1
1.428092500E0,3.454665985E0,-1.336286179E1,2.543211365E-1,1.434374500E0,-1.712495208E0,-2.012280375E-1,-9.373074174E-1
1.438144500E0,3.353626099E0,-1.374082581E1,4.635859680E-1,1.444426500E0,-1.985065818E0,-7.625387311E-1,-1.217273951E0
1.448196500E0,3.510050812E0,-1.409169617E1,4.758604431E-1,1.454478500E0,-2.195957422E0,-1.333329320E0,-1.443490148E0
1.458248500E0,3.111729126E0,-1.396925079E1,4.492158508E-1,1.464530500E0,-2.466261864E0,-1.704438448E0,-1.587802052E0
1.468300500E0,2.171683960E0,-1.386117554E1,-4.328997803E-1,1.474582500E0,-2.861686468E0,-1.842479944E0,-1.635496855E0
1.478352500E0,1.018332367E0,-1.358275452E1,-2.085612946E0,1.484634500E0,-3.262891054E0,-1.773065329E0,-1.526279449E0
1.488404500E0,-9.048683167E-1,-1.307800415E1,-3.025508423E0,1.494686500E0,-3.441530704E0,-1.568149805E0,-1.302856684E0
1.498456500E0,-3.087778931E0,-1.260229340E1,-2.162253571E0,1.504738500E0,-3.231841564E0,-1.497229695E0,-1.010416865E0
1.508508500E0,-5.124743042E0,-1.244826370E1,1.138382721E0,1.514790500E0,-2.814737558E0,-1.470590353E0,-7.664108276E-1
1.518560500E0,-6.334527283E0,-1.276096344E1,4.916975098E0,1.524842500E0,-2.537947416E0,-1.116550803E0,-6.460909843E-1
1.528612500E0,-6.333030396E0,-1.366508331E1,6.152056732E0,1.534895500E0,-2.447799444E0,-5.293148160E-1,-6.406083107E-1
1.538665500E0,-5.607489166E0,-1.405202866E1,5.321284332E0,1.544947500E0,-2.457487345E0,1.043060720E-1,-5.510510206E-1
1.548717500E0,-5.645809479E0,-1.359323273E1,3.359913025E0,1.554999500E0,-2.412464380E0,5.473407507E-1,-3.851736188E-1
1.558769500E0,-6.377937012E0,-1.247625549E1,9.060658264E-1,1.565051500E0,-2.240416527E0,6.892886162E-1,-3.603711724E-1
1.568821500E0,-5.512287140E0,-1.178604080E1,-1.286424866E0,1.575103500E0,-2.053343534E0,6.231266260E-1,-4.753920436E-1
1.578873500E0,-3.260819092E0,-1.143561951E1,-2.759511566E0,1.585155500E0,-1.958708286E0,4.534882009E-1,-6.029980183E-1
1.588925500E0,-1.376687164E0,-1.146091690E1,-3.708687744E0,1.595207500E0,-2.085202217E0,8.887986839E-2,-6.383149624E-1
1.598977500E0,-8.517288208E-2,-1.174397827E1,-4.366419983E0,1.605259500E0,-2.235065937E0,-3.875269890E-1,-5.927333236E-1
1.609029500E0,4.011657715E-1,-1.140687927E1,-3.133883057E0,1.615311500E0,-2.364172220E0,-5.452692509E-1,-6.132529974E-1
1.619081500E0,7.752378845E-1,-1.049737061E1,-1.806443481E0,1.625363500E0,-2.319492102E0,-5.171807408E-1,-6.782965660E-1
1.629133500E0,9.590556335E-1,-9.723030853E0,-5.295986938E-1,1.635415500E0,-2.186522722E0,-4.230507910E-1,-6.907548308E-1
1.639185500E0,4.378395081E-1,-9.393565979E0,9.415420532E-2,1.645467500E0,-2.038798332E0,-2.674449682E-1,-6.506124139E-1
1.649237500E0,-3.504212952E-1,-8.930728455E0,2.300715637E-1,1.655519500E0,-1.920140386E0,-2.858961523E-1,-6.362132430E-1
1.659289500E0,-3.092568970E-1,-8.301586761E0,1.484912109E-1,1.665571500E0,-1.759421587E0,-7.178070545E-1,-7.197020054E-1
1.669341500E0,2.893482971E-1,-8.049211578E0,8.204438782E-1,1.675623500E0,-1.636357903E0,-1.200831175E0,-8.550249338E-1
1.679393500E0,5.821394348E-1,-7.714956665E0,1.165925446E0,1.685675500E0,-1.499085069E0,-1.499885082E0,-9.515770078E-1
1.689445500E0,2.405497742E-1,-7.214247894E0,1.189426575E0,1.695727500E0,-1.350893378E0,-1.664252996E0,-1.026411533E0
1.699497500E0,-1.610650635E-1,-6.560856628E0,1.114582214E0,1.705779500E0,-1.220499158E0,-1.785350323E0,-1.069830894E0
1.709549500E0,-5.691165161E-1,-5.796695709E0,9.759704590E-1,1.715831500E0,-1.090022206E0,-1.850075841E0,-1.084438324E0
1.719601500E0,-9.029223633E-1,-5.145998840E0,8.592132568E-1,1.725883500E0,-9.504688978E-1,-1.922341585E0,-1.038380504E0
1.729653500E0,-1.274449768E0,-4.580923920E0,5.589376831E-1,1.735935500E0,-8.027617335E-1,-2.003156900E0,-9.544065595E-1
