"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.584671250E0,-1.033210874E0,2.904010415E-1,2.463413179E-1
3.594653250E0,-1.152559876E0,3.388857543E-1,3.456378281E-1
3.604635250E0,-1.134568453E0,3.226360083E-1,4.184494913E-1
3.614618250E0,-9.788405895E-1,1.878201365E-1,4.255857170E-1
3.624600250E0,-6.739848256E-1,-3.155953065E-2,3.773871064E-1
3.634582250E0,-2.533265352E-1,-2.478305697E-1,3.041621447E-1
3.644564250E0,2.181670666E-1,-4.130537510E-1,1.948380172E-1
3.654547250E0,6.524753571E-1,-5.842878222E-1,7.722830027E-2
3.664529250E0,9.955455065E-1,-6.101106405E-1,2.211513370E-2
3.674511250E0,1.248758793E0,-3.872791827E-1,6.795772165E-2
3.684493250E0,1.379778862E0,-3.143704310E-2,1.726064384E-1
3.694476250E0,1.375088215E0,2.785519660E-1,2.326077223E-1
3.704458250E0,1.298163295E0,4.991407394E-1,2.317944914E-1
3.714440250E0,1.224387050E0,6.601384282E-1,2.699139118E-1
3.724422250E0,1.106725335E0,7.630651593E-1,3.340023458E-1
3.734405250E0,8.824983239E-1,7.336739898E-1,3.726285696E-1
3.744387250E0,5.542287827E-1,6.305194497E-1,3.733220696E-1
3.754369250E0,2.272011340E-1,5.821090341E-1,3.850841820E-1
3.764351250E0,-1.489660516E-2,6.942310333E-1,4.200108051E-1
3.774334250E0,-1.440708339E-1,7.937113047E-1,4.229144454E-1
3.784316250E0,-1.626354903E-1,7.893677354E-1,3.699607253E-1
3.794298250E0,-9.043294191E-2,7.421823740E-1,3.264212310E-1
3.804280250E0,4.966782033E-2,7.171956897E-1,3.181422949E-1
