"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.318394125E0,-4.926405487E0,-8.479267273E0,4.906796265E-1,1.323422125E0,-3.144791424E-1,3.109820366E0,-1.309995294E0
1.328450125E0,-1.648372192E0,-9.797725525E0,-2.347867584E0,1.333478125E0,-2.913344204E-1,3.097605705E0,-1.227386475E0
1.338506125E0,3.053649902E-2,-9.123377838E0,-1.853445740E0,1.343534125E0,-3.946776092E-1,2.729169369E0,-1.245372653E0
1.348562125E0,8.702902222E-1,-7.683372345E0,-1.780846710E0,1.353589125E0,-5.285214782E-1,1.833898544E0,-1.570953131E0
1.358617125E0,1.582060089E0,-6.769971771E0,-1.814676361E0,1.363645125E0,-7.285330892E-1,9.592632055E-1,-2.164178371E0
1.368673125E0,2.695744171E0,-6.629863129E0,-4.153862000E-1,1.373701125E0,-1.195165038E0,-6.282207370E-2,-2.429083347E0
1.378729125E0,2.816093903E0,-8.392747192E0,-1.772613831E0,1.383757125E0,-1.681605220E0,-1.226912141E0,-2.320070028E0
1.388784125E0,2.665207672E0,-8.803043976E0,-2.471660156E0,1.393812125E0,-1.984536767E0,-2.146790743E0,-1.891640186E0
1.398840125E0,2.416125641E0,-7.789202271E0,-1.752405853E0,1.403868125E0,-2.141764641E0,-2.503113270E0,-1.480245233E0
1.408896125E0,9.116043091E-1,-5.467380524E0,-3.622467041E-1,1.413924125E0,-2.115640402E0,-2.538611889E0,-1.299073219E0
1.418952125E0,-7.985893250E-1,-4.092040558E0,3.772155762E-2,1.423979125E0,-2.061802864E0,-2.636627674E0,-1.182078958E0
1.429007125E0,-1.466201019E0,-3.889811096E0,-8.240364075E-1,1.434035125E0,-2.035545349E0,-2.901995897E0,-1.085389853E0
1.439063125E0,-1.503772888E0,-3.929029541E0,-1.283730469E0,1.444091125E0,-1.896794438E0,-2.937064648E0,-9.568084478E-1
1.449119125E0,-1.287322998E0,-4.170178070E0,-5.971083069E-1,1.454147125E0,-1.638348460E0,-2.842754841E0,-8.657683134E-1
1.459175125E0,-1.058598633E0,-4.327051849E0,-4.468208313E-1,1.464202125E0,-1.348928094E0,-2.724774599E0,-8.176873326E-1
1.469230125E0,-9.310638428E-1,-4.311484222E0,-8.132588196E-1,1.474258125E0,-1.093368649E0,-2.677397728E0,-7.655992508E-1
1.479286125E0,-1.025517426E0,-4.421206055E0,-1.126707001E0,1.484314125E0,-8.363005519E-1,-2.588428974E0,-6.862453222E-1
1.489342125E0,-1.489253082E0,-4.179758148E0,-7.978408813E-1,1.494370125E0,-5.168468356E-1,-2.371986628E0,-5.687295794E-1
1.499397125E0,-1.983674927E0,-3.577410736E0,-2.983296204E-1,1.504425125E0,-1.665146947E-1,-2.194945574E0,-4.412341714E-1
1.509453125E0,-2.276316376E0,-3.052153015E0,-7.026388550E-1,1.514481125E0,1.698705256E-1,-2.110577583E0,-2.714879513E-1
1.519509125E0,-2.568957825E0,-3.103346558E0,-1.474733276E0,1.524537125E0,4.658718109E-1,-2.063145638E0,-7.539780438E-2
1.529565125E0,-2.705024872E0,-3.269201660E0,-2.090103607E0,1.534592125E0,7.043726444E-1,-2.137037992E0,1.130098626E-1
1.539620125E0,-2.368374939E0,-3.568728790E0,-3.136727142E0,1.544648125E0,9.710690379E-1,-2.209152699E0,3.442574441E-1
1.549676125E0,-1.783092041E0,-4.162843323E0,-3.640579376E0,1.554704125E0,1.201472521E0,-2.288116693E0,5.456075072E-1
1.559732125E0,-9.223818970E-1,-4.213288422E0,-4.124223633E0,1.564760125E0,1.355505943E0,-2.223419189E0,7.543905377E-1
1.569788125E0,-1.167572021E-1,-4.617597656E0,-4.136198730E0,1.574815125E0,1.422661543E0,-2.069520473E0,8.950432539E-1
1.579843125E0,6.010002136E-1,-4.696932678E0,-4.437522125E0,1.584871125E0,1.492438555E0,-1.721068621E0,1.020192862E0
1.589899125E0,6.483018494E-1,-5.411546631E0,-4.571792908E0,1.594927125E0,1.479214191E0,-1.299668789E0,9.926110506E-1
1.599955125E0,8.502319336E-2,-6.110293579E0,-5.634732513E0,1.604983125E0,1.119626403E0,-1.023211956E0,9.435787797E-1
1.610010125E0,-1.138831787E0,-8.027057648E0,-9.430239716E0,1.615038125E0,4.551816881E-1,-1.297485590E0,1.021047831E0
1.620066125E0,-2.306852875E0,-1.217448303E1,-1.497890121E1,1.625094125E0,1.044127345E-1,-2.119403362E0,1.154450893E0
1.630122125E0,-2.336042175E0,-1.793031372E1,-1.530941391E1,1.635150125E0,-3.594322205E-1,-2.298708677E0,1.006298900E0
1.640178125E0,-1.486109619E0,-2.419673264E1,-1.031834290E1,1.645205125E0,-1.241900682E0,-1.747529387E0,4.563473463E-1
1.650233125E0,-7.602690125E-1,-2.867242538E1,-8.496032410E0,1.655261125E0,-1.821479082E0,-1.316274762E0,-5.100284815E-1
1.660289125E0,-7.508386230E-1,-2.480072662E1,-1.017015106E1,1.665317125E0,-2.207970858E0,-1.357505560E0,-1.116139531E0
1.670345125E0,-1.015937347E0,-1.751402939E1,-1.194261520E1,1.675373125E0,-2.272673368E0,-1.631709218E0,-1.342289090E0
1.680401125E0,-1.678010559E-1,-1.188977509E1,-1.024334885E1,1.685428125E0,-2.012966156E0,-1.595201254E0,-1.357780099E0
1.690456125E0,7.789801025E-1,-7.624544678E0,-6.665339355E0,1.695484125E0,-1.637175679E0,-1.478307962E0,-1.161342144E0
1.700512125E0,8.334667969E-1,-3.685935059E0,-5.745651855E0,1.705540125E0,-9.363635182E-1,-1.106309295E0,-7.288323045E-1
1.710568125E0,-9.976753235E-1,-1.754501495E0,-4.452191620E0,1.715596125E0,1.622253656E-2,3.471536562E-2,-1.895775646E-1
1.720623125E0,-3.669768677E0,-4.661905518E0,-1.729204102E0,1.725651125E0,5.496832728E-1,4.686047435E-1,2.303725630E-1
1.730679125E0,-7.089557190E0,-1.163964523E1,-5.557942200E0,1.735707125E0,8.390296698E-1,1.233742714E0,6.319195628E-1
1.740735125E0,-1.045860123E1,-2.035766602E1,1.604962463E0,1.745763125E0,4.540990293E-1,3.042638063E0,8.079742193E-1
1.750791125E0,-1.202075272E1,-2.554378143E1,1.225486588E1,1.755818125E0,5.499724746E-1,3.385487080E0,-8.714312315E-2
1.760846125E0,-1.103011276E1,-1.691677139E1,1.044887146E1,1.765874125E0,7.955428362E-1,1.880512357E0,-8.503315449E-1
1.770902125E0,-8.430618439E0,-6.335575104E0,2.929408264E0,1.775930125E0,8.574669361E-1,1.605762124E0,-6.242677569E-1
1.780958125E0,-5.165308685E0,-3.498375092E0,3.043171692E0,1.785986125E0,1.101736546E0,1.788432837E0,-1.080741659E-1
1.791013125E0,-3.626808014E0,-2.340832214E0,3.183130646E0,1.796041125E0,1.131008983E0,1.356805801E0,5.394164324E-1
1.801069125E0,-3.686384125E0,-3.729943542E0,-5.472619629E-1,1.806097125E0,1.082605720E0,1.031996846E0,1.059114695E0
1.811126375E0,-3.703897705E0,-4.992567902E0,-7.529342651E-2,1.816154375E0,1.099844456E0,1.170919657E0,1.385295153E0
1.821182375E0,-3.742367706E0,-6.392456818E0,3.890260162E0,1.826210375E0,1.296692252E0,1.687414169E0,1.693286538E0
1.831237375E0,-4.141288147E0,-8.548273773E0,5.941295013E0,1.836265375E0,1.586712480E0,2.116508007E0,1.980137706E0
1.841293375E0,-4.463268585E0,-1.037672150E1,5.159171448E0,1.846321375E0,1.988743067E0,2.426195383E0,2.174922705E0
1.851349375E0,-4.796775055E0,-1.156045990E1,3.856430511E0,1.856377375E0,2.278498411E0,2.519107342E0,2.160768032E0
1.861405375E0,-5.256768494E0,-1.174966644E1,2.781366119E0,1.866432375E0,2.234714270E0,2.098507643E0,2.045059204E0
1.871460375E0,-5.071902924E0,-1.189696014E1,1.315165100E0,1.876488375E0,2.089826822E0,1.422975421E0,1.871626973E0
1.881516375E0,-4.367168427E0,-1.181552948E1,4.360432434E-1,1.886544375E0,1.963544846E0,3.464139998E-1,1.737574935E0
1.891572375E0,-3.168161774E0,-1.162437698E1,-9.845027161E-1,1.896600375E0,1.978788733E0,-1.095286608E0,1.449617863E0
1.901627375E0,-1.938019867E0,-1.137020554E1,-2.336042175E0,1.906655375E0,2.212388754E0,-2.242394686E0,9.385825396E-1
