"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.532838583E0,-2.382313490E0,-2.544167936E-1,-2.180344820E0
3.542821583E0,-2.447058439E0,3.005028963E-1,-2.239212513E0
3.552804583E0,-2.515341043E0,8.883540630E-1,-2.284694910E0
3.562787583E0,-2.585284948E0,1.369728684E0,-2.310196877E0
3.572769583E0,-2.626963377E0,1.556762576E0,-2.316588402E0
3.582752583E0,-2.544460058E0,1.418417811E0,-2.234329700E0
3.592735583E0,-2.210772276E0,9.209688902E-1,-1.996130586E0
3.602718583E0,-1.694854856E0,2.807010412E-1,-1.691727757E0
3.612701583E0,-1.234123468E0,-6.162087992E-2,-1.370529532E0
3.622683583E0,-9.243680835E-1,-7.724090479E-3,-1.080392480E0
3.632666583E0,-6.999329925E-1,2.128677666E-1,-8.542106152E-1
3.642649583E0,-5.321282744E-1,3.330466449E-1,-7.404574156E-1
3.652632583E0,-4.236525595E-1,2.809462249E-1,-7.804321647E-1
3.662615583E0,-3.738847077E-1,1.178529039E-1,-8.701450229E-1
3.672598583E0,-3.334195018E-1,-6.263083220E-2,-9.303296804E-1
3.682580583E0,-1.986214519E-1,-2.125590742E-1,-9.481837749E-1
3.692563583E0,9.441834688E-2,-4.953114688E-1,-9.001630545E-1
3.702546583E0,4.628751874E-1,-8.885799646E-1,-7.834913135E-1
3.712529583E0,8.243950605E-1,-1.269777656E0,-6.349825859E-1
3.722512583E0,1.093669176E0,-1.521095991E0,-4.968861938E-1
3.732495583E0,1.253623128E0,-1.581180930E0,-3.590671122E-1
3.742477583E0,1.319991469E0,-1.481544375E0,-2.216365188E-1
3.752460583E0,1.323188424E0,-1.269799232E0,-9.976031631E-2
3.762443583E0,1.271495104E0,-1.035254121E0,1.283440366E-2
3.772426583E0,1.194757581E0,-8.643478751E-1,1.108937040E-1
3.782409583E0,1.130005002E0,-8.620085120E-1,2.007346451E-1
3.792391583E0,1.082184672E0,-9.427524209E-1,2.777357101E-1
3.802374583E0,1.032649040E0,-1.013795733E0,3.912321627E-1
3.812357583E0,9.650254250E-1,-1.090268493E0,5.398057699E-1
3.822340583E0,9.074186087E-1,-1.171832323E0,6.840540171E-1
3.832323583E0,8.776150942E-1,-1.202966332E0,7.887193561E-1
3.842306583E0,8.379065394E-1,-1.154685378E0,7.645975351E-1
3.852288583E0,7.226406932E-1,-9.481666684E-1,6.332749128E-1
3.862271583E0,5.603540540E-1,-7.420018315E-1,5.064168572E-1
3.872254583E0,4.317212701E-1,-5.811205506E-1,4.265513420E-1
