"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.323103333E0,-2.242337036E0,-9.560319214E0,-7.811805267E0,1.321861333E0,-8.781970739E-1,1.257252455E0,-4.942011833E-1
1.333048333E0,-3.883673859E0,-1.012314880E1,-5.852230225E0,1.331806334E0,-1.144430637E0,1.598530412E0,-4.957487583E-1
1.342993333E0,-5.183720398E0,-1.221175552E1,-5.469326477E0,1.341752333E0,-1.309774041E0,1.588187695E0,-3.730196357E-1
1.352939334E0,-4.655319214E0,-1.640977570E1,-4.965474243E0,1.351697333E0,-1.352730870E0,1.189143658E0,-2.263299823E-1
1.362884333E0,-3.691772919E0,-2.159035263E1,-3.830684052E0,1.361642333E0,-1.241191268E0,6.959302425E-1,-6.572064012E-3
1.372829333E0,-2.332449646E0,-2.280642380E1,-1.500330048E0,1.371588334E0,-7.382186651E-1,7.795206904E-1,4.585174024E-1
1.382775333E0,-8.334667969E-1,-1.720417374E1,1.128652954E-1,1.381533333E0,-2.468835711E-1,1.356790185E0,6.418078542E-1
1.392720334E0,-1.087039490E0,-8.988657990E0,1.302740936E0,1.391478333E0,2.543711364E-1,1.704056501E0,7.174691558E-1
1.402666333E0,-2.779719543E0,-5.109774170E0,1.082399139E0,1.401424333E0,4.395393729E-1,1.963501930E0,8.301991820E-1
1.412611333E0,-2.591411133E0,-4.600383453E0,-1.692979431E-1,1.411369334E0,2.239012718E-1,1.832668781E0,8.001796007E-1
1.422556333E0,-2.050585785E0,-6.245761871E0,-1.198707275E0,1.421315333E0,6.035734713E-2,1.474838972E0,9.084589481E-1
1.432502334E0,-2.969824219E-1,-8.236921234E0,9.729766846E-2,1.431260333E0,1.244328097E-1,1.034174442E0,1.066950321E0
1.442447333E0,2.103725281E0,-9.154363403E0,1.198707275E0,1.441205333E0,2.762798667E-1,5.505284667E-1,1.201832294E0
1.452392333E0,2.611319733E0,-9.699978790E0,1.786534882E0,1.451151334E0,4.493204951E-1,2.370482981E-1,1.369974852E0
1.462338333E0,2.381996613E0,-9.709409180E0,1.813778229E0,1.461096333E0,6.640298963E-1,-6.053918600E-2,1.470083117E0
1.472283334E0,2.409838715E0,-9.946067047E0,1.457070007E0,1.471041333E0,8.464988470E-1,-4.066245258E-1,1.494933724E0
1.482228333E0,2.432890778E0,-1.030397278E1,1.426832886E0,1.480987333E0,1.081769586E0,-6.851764917E-1,1.380060315E0
1.492174333E0,2.970123596E0,-1.018197647E1,2.121089172E0,1.490932334E0,1.372090816E0,-6.931203008E-1,1.112307191E0
1.502119333E0,2.734214172E0,-1.059856018E1,2.684966583E0,1.500877333E0,1.728738666E0,-5.067807436E-1,7.754752040E-1
1.512064334E0,2.372416534E0,-1.040995239E1,3.039579163E0,1.510823333E0,2.113315105E0,-2.388963252E-1,4.279939532E-1
1.522010333E0,1.387913818E0,-9.618997192E0,2.989134064E0,1.520768333E0,2.459386826E0,1.514317393E-1,1.540670544E-1
1.531955333E0,2.404000854E-1,-8.775800629E0,2.059417419E0,1.530714334E0,2.662700415E0,6.857032776E-1,-3.784086183E-2
1.541901333E0,-8.520281982E-1,-8.371790771E0,-3.106040955E-1,1.540659333E0,2.661320686E0,1.111527801E0,-1.461372375E-1
1.551846334E0,-1.440604248E0,-8.162376251E0,-2.849175110E0,1.550604333E0,2.417178631E0,1.433996558E0,-2.206476033E-1
1.561791333E0,-2.050735474E0,-8.055199127E0,-4.183051300E0,1.560550333E0,2.028232813E0,1.663953662E0,-2.056412250E-1
1.571737333E0,-2.741848297E0,-8.228239288E0,-4.445904694E0,1.570495334E0,1.590259671E0,1.759428978E0,-9.854513407E-2
1.581682333E0,-3.137026520E0,-8.318651276E0,-4.015699310E0,1.580440333E0,1.130830050E0,1.800411463E0,5.886553228E-2
1.591627334E0,-3.151246948E0,-8.277486877E0,-3.036286011E0,1.590386333E0,6.861680746E-1,1.864833117E0,1.637250036E-1
1.601573333E0,-2.838098145E0,-8.247549133E0,-2.167792053E0,1.600331333E0,2.572851777E-1,1.899953842E0,1.505543441E-1
1.611518333E0,-2.388133850E0,-8.268804932E0,-1.541644135E0,1.610276334E0,1.105727404E-1,1.616219163E0,2.365625501E-1
1.621463333E0,-1.819466400E0,-8.404422913E0,1.992356873E-1,1.620222333E0,6.574322283E-2,1.614222288E0,2.972477376E-1
1.631409334E0,-1.038540344E0,-8.190368042E0,1.195713501E0,1.630167333E0,9.570281953E-2,1.693176627E0,3.012536764E-1
1.641354333E0,-6.245013428E-1,-8.048912201E0,1.560804291E0,1.640112333E0,2.374644876E-1,1.743286133E0,3.141577542E-1
1.651299333E0,-2.607577515E-1,-8.074658661E0,1.752854919E0,1.650058334E0,3.996962905E-1,1.804218173E0,3.098829091E-1
1.661245333E0,2.814147949E-2,-8.378227386E0,1.173409882E0,1.660003333E0,5.476458073E-1,1.792499423E0,3.413689435E-1
1.671190334E0,1.327738953E-1,-8.856931915E0,4.683760071E-1,1.669948333E0,6.354316473E-1,1.802308321E0,3.854395747E-1
1.681136333E0,2.254312134E-1,-8.978329468E0,-2.157014465E-1,1.679894333E0,6.586517096E-1,1.805924058E0,4.691584408E-1
1.691081333E0,2.815644836E-1,-8.734785919E0,-4.447251892E-1,1.689839334E0,6.400878429E-1,1.824932098E0,5.886797905E-1
1.701026333E0,2.296224976E-1,-8.464897156E0,-6.391708374E-2,1.699785333E0,6.419893503E-1,1.847581744E0,7.582033277E-1
1.710972334E0,2.760260010E-1,-8.193511505E0,3.727249146E-1,1.709730333E0,6.860759854E-1,1.766141057E0,9.558042884E-1
1.720917333E0,6.462062073E-1,-7.832612000E0,2.716850281E-1,1.719675333E0,7.059836388E-1,1.509065270E0,1.098825336E0
1.730862333E0,1.273701324E0,-7.386539612E0,-6.165678406E-1,1.729621334E0,6.612677574E-1,1.061660767E0,1.168501854E0
1.740808334E0,2.036664734E0,-6.825805664E0,-2.069895630E0,1.739566333E0,5.258287191E-1,5.616362691E-1,1.177676439E0
1.750753334E0,3.060984650E0,-6.270161133E0,-3.049608307E0,1.749511333E0,2.664362490E-1,2.144541740E-1,1.106016397E0
1.760698333E0,4.090094604E0,-6.187083893E0,-2.479593658E0,1.759457333E0,7.446280867E-2,9.846819937E-2,9.264711142E-1
1.770644333E0,4.113595734E0,-6.548881531E0,-5.644761658E-1,1.769402334E0,2.451979369E-2,1.914397776E-1,6.521171331E-1
1.780589334E0,3.015628967E0,-7.128027191E0,4.311035156E-1,1.779347333E0,8.446994424E-2,1.495040506E-1,3.700915873E-1
1.790534334E0,7.592211914E-1,-7.691006470E0,8.006849670E-1,1.789293333E0,2.369122058E-1,1.684588045E-1,2.503343821E-1
1.800480333E0,-1.582958221E0,-8.256680145E0,7.845185852E-1,1.799238333E0,4.187794626E-1,2.969195843E-1,3.082174063E-1
1.810425333E0,-2.160457306E0,-8.785530396E0,-2.104623413E-1,1.809183334E0,5.639555454E-1,3.284748197E-1,4.038224518E-1
1.820370334E0,-9.357041931E-1,-9.422306213E0,-1.356628876E0,1.819129333E0,6.256860495E-1,3.631473184E-1,4.322530329E-1
1.830316333E0,1.072519684E0,-1.037567368E1,-2.591560822E0,1.829074333E0,6.105733514E-1,4.108441472E-1,3.683045208E-1
1.840261333E0,3.032394104E0,-1.135613480E1,-3.518882446E0,1.839019333E0,5.525460243E-1,4.689564705E-1,2.469983250E-1
1.850207333E0,4.167783051E0,-1.225142303E1,-4.029470673E0,1.848965334E0,4.597442448E-1,4.467703998E-1,1.073131338E-1
1.860152334E0,4.313130798E0,-1.301797897E1,-4.197421417E0,1.858910333E0,3.642052114E-1,2.689327598E-1,-5.020866171E-3
1.870097333E0,3.799997864E0,-1.341181000E1,-3.679797821E0,1.868856333E0,3.205993176E-1,1.324727479E-2,-8.134120703E-2
1.880043333E0,3.073708191E0,-1.347752335E1,-2.729723511E0,1.878801333E0,3.699567616E-1,-1.729055643E-1,-1.118543744E-1
1.889988333E0,2.286345520E0,-1.340537338E1,-1.772913208E0,1.888746334E0,4.057679474E-1,-2.598516941E-1,-7.812268287E-2
1.899933334E0,1.942660217E0,-1.369651794E1,-9.668394470E-1,1.898692333E0,5.740528703E-1,-4.952703714E-1,-5.731620640E-2
1.909879333E0,1.632505188E0,-1.486528748E1,-1.359323273E0,1.908637333E0,6.843435168E-1,-7.652874589E-1,-4.120949656E-2
1.919824333E0,1.089135132E0,-1.583991074E1,-2.305355988E0,1.918582333E0,5.589565635E-1,-8.080189228E-1,-3.861670848E-4
1.929769333E0,9.973759460E-1,-1.576446762E1,-2.585273895E0,1.928528334E0,3.538328707E-1,-7.761230469E-1,-1.094444748E-2
